listing_id,listing_url,last_scraped,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,borough,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,geometry
955642047468711045,https://www.airbnb.com/rooms/955642047468711045,2024-09-04,107434423,2016-12-16,within an hour,100%,96%,f,4494.0,4784.0,"['email', 'phone', 'work_email']",t,t,Manhattan,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Dishwasher"", ""Crib"", ""TV"", ""Smoke alarm"", ""Patio or balcony"", ""Cooking basics"", ""Heating"", ""Refrigerator"", ""Long term stays allowed"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Iron"", ""Private entrance"", ""Microwave"", ""Essentials"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Hangers"", ""Dryer \u2013\u00a0In unit"", ""Shampoo"", ""High chair"", ""Dedicated workspace"", ""Bathtub"", ""Oven"", ""Lockbox"", ""Self check-in"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Air conditioning"", ""Wifi""]",$379.00,31,1125,31.0,365.0,1125.0,1125.0,38.3,1125.0,0,17,47,322,1,1,0,2023-12-25,2023-12-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,876,876,0,0,0.12,POINT (-73.9830588 40.7229867)
1197713677525733501,https://www.airbnb.com/rooms/1197713677525733501,2024-09-04,107434423,2016-12-16,within an hour,100%,96%,f,4494.0,4784.0,"['email', 'phone', 'work_email']",t,t,Brooklyn,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Dishwasher"", ""Crib"", ""TV"", ""Smoke alarm"", ""Patio or balcony"", ""Cooking basics"", ""Heating"", ""Refrigerator"", ""Long term stays allowed"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Iron"", ""Private entrance"", ""Microwave"", ""Essentials"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Hangers"", ""Shampoo"", ""Dryer \u2013\u00a0In unit"", ""High chair"", ""Oven"", ""Lockbox"", ""Self check-in"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Air conditioning"", ""Wifi""]",$421.00,30,1125,31.0,365.0,1125.0,1125.0,34.8,1125.0,0,0,18,293,0,0,0,,,,,,,,,,t,876,876,0,0,,POINT (-73.9917001 40.67034750000001)
984168506198599022,https://www.airbnb.com/rooms/984168506198599022,2023-12-04,537912409,2023-09-19,within an hour,100%,,f,1.0,1.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,3,,1 bath,,2.0,"[""Long term stays allowed"", ""Clothing storage"", ""Cooking basics"", ""Pets allowed"", ""Microwave"", ""Extra pillows and blankets"", ""Shampoo"", ""Cleaning products"", ""Dedicated workspace"", ""Dishwasher"", ""Baking sheet"", ""Dishes and silverware"", ""Conditioner"", ""Hot water kettle"", ""55\"" TV with Fire TV"", ""Hangers"", ""Dining table"", ""Fire extinguisher"", ""Iron"", ""Oven"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Toaster"", ""Security cameras on property"", ""Wifi"", ""Stove"", ""Self check-in"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Air conditioning"", ""Coffee maker: french press, Nespresso"", ""Private entrance"", ""Essentials"", ""Keypad"", ""Body soap"", ""Refrigerator"", ""Freezer"", ""Smoke alarm"", ""Hot water"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Free street parking""]",$100.00,30,180,30.0,30.0,180.0,180.0,30.0,180.0,29,59,89,364,0,0,0,,,,,,,,,,t,1,1,0,0,,POINT (-73.88967 40.68341)
1076304991439445196,https://www.airbnb.com/rooms/1076304991439445196,2024-09-05,492711196,2022-12-25,within a few hours,100%,62%,t,10.0,10.0,['phone'],t,t,Manhattan,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,2.0,"[""Dishwasher"", ""Cleaning products"", ""Elevator"", ""Dining table"", ""TV"", ""Stove"", ""Smoke alarm"", ""Washer"", ""Crib - available upon request"", ""High chair - available upon request"", ""Cooking basics"", ""Hot water kettle"", ""Refrigerator"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Shared gym in building"", ""Paid parking on premises"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Room-darkening shades"", ""Iron"", ""Wine glasses"", ""Microwave"", ""Essentials"", ""Central heating"", ""Trash compactor"", ""Free dryer"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Toaster"", ""Hangers"", ""Dishes and silverware"", ""Oven"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""First aid kit"", ""Blender"", ""Coffee maker"", ""Air conditioning"", ""Wifi""]",$295.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,0,0,30,210,1,1,0,2024-03-27,2024-03-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,10,10,0,0,0.18,POINT (-73.96401569651735 40.75656932536185)
859119320795456114,https://www.airbnb.com/rooms/859119320795456114,2024-09-05,48088611,2015-11-03,within an hour,100%,100%,f,4.0,5.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,5,1.0,1 bath,0.0,3.0,"[""Crib"", ""Elevator"", ""TV"", ""Stove"", ""Smoke alarm"", ""Window AC unit"", ""Cooking basics"", ""Heating"", ""Exterior security cameras on property"", ""Paid washer \u2013 In building"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Essentials"", ""Pets allowed"", ""Bed linens"", ""Freezer"", ""Building staff"", ""Dishes and silverware"", ""Bathtub"", ""Self check-in"", ""Coffee maker"", ""Wifi"", ""Paid dryer \u2013 In building""]",$287.00,1,1125,1.0,3.0,1125.0,1125.0,2.0,1125.0,2,9,21,272,19,9,1,2023-04-02,2024-08-11,4.42,4.63,4.58,4.63,4.84,4.68,4.37,t,4,4,0,0,1.09,POINT (-73.98865125093354 40.74814722947208)
667644674529935702,https://www.airbnb.com/rooms/667644674529935702,2024-11-05,439560254,2022-01-08,within an hour,100%,98%,t,1.0,1.0,"['email', 'phone']",t,t,,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Portable air conditioning"", ""Hangers"", ""Shower gel"", ""Hair dryer"", ""Heating"", ""Portable fans"", ""Extra pillows and blankets"", ""Indoor fireplace"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Body soap"", ""Coffee maker: drip coffee maker, french press"", ""Fire extinguisher"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Sound system"", ""Oven"", ""Lockbox"", ""Free street parking"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Laundromat nearby"", ""Baking sheet"", ""Private entrance"", ""Kitchen"", ""Fast wifi \u2013 171 Mbps"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Gas stove"", ""32 inch HDTV"", ""Wine glasses""]",$118.00,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,23,53,83,83,90,31,0,2022-07-30,2024-09-26,4.91,4.92,4.83,4.96,5.0,4.9,4.86,f,1,1,0,0,3.25,POINT (-73.76367520540953 42.65541380925019)
11210829,https://www.airbnb.com/rooms/11210829,2024-09-05,58389790,2016-02-11,,,,f,1.0,1.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Hair dryer"", ""Iron"", ""Wifi"", ""Heating"", ""Hot tub"", ""Essentials"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Hangers""]",$85.00,180,180,180.0,180.0,180.0,180.0,180.0,180.0,29,59,89,363,0,0,0,,,,,,,,,,f,1,1,0,0,,POINT (-73.93118 40.68521)
40946694,https://www.airbnb.com/rooms/40946694,2024-09-05,162280872,2017-12-11,within an hour,100%,82%,f,242.0,373.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Clothing storage: closet"", ""Elevator"", ""Dining table"", ""TV"", ""Stove"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Heating"", ""Hot water kettle"", ""Refrigerator"", ""Long term stays allowed"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Free street parking"", ""Dryer"", ""Iron"", ""Wine glasses"", ""Microwave"", ""Essentials"", ""Smart lock"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Freezer"", ""Toaster"", ""Hangers"", ""Dishes and silverware"", ""Oven"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Self check-in"", ""Coffee maker: drip coffee maker"", ""Air conditioning"", ""Wifi""]",$202.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,3,33,63,305,6,1,0,2020-02-02,2024-07-25,4.5,4.17,4.67,4.67,5.0,5.0,4.17,f,213,213,0,0,0.11,POINT (-73.95748138427734 40.77077102661133)
1534212,https://www.airbnb.com/rooms/1534212,2024-09-05,7365834,2013-07-08,within an hour,100%,72%,f,4.0,9.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Clothing storage: closet"", ""TV"", ""Stove"", ""Smoke alarm"", ""Cooking basics"", ""Heating"", ""Shower gel"", ""Refrigerator"", ""Drying rack for clothing"", ""Safe"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Body soap"", ""Free street parking"", ""Dryer"", ""Iron"", ""Fire extinguisher"", ""Microwave"", ""Essentials"", ""Smart lock"", ""Carbon monoxide alarm"", ""Shampoo"", ""Indoor fireplace"", ""Oven"", ""LG conditioner"", ""Private hot tub"", ""Extra pillows and blankets"", ""Self check-in"", ""First aid kit"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Free parking on premises""]",$89.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,30,60,90,365,94,8,0,2014-05-12,2024-07-04,4.21,4.27,4.47,4.63,4.6,4.36,4.16,f,2,2,0,0,0.75,POINT (-73.958626 40.583683)
1392673,https://www.airbnb.com/rooms/1392673,2023-10-02,7503643,2013-07-15,within a day,98%,95%,t,27.0,52.0,"['email', 'phone', 'work_email']",t,t,Brooklyn,Entire loft,Entire home/apt,4,,1 bath,,1.0,"[""Microwave"", ""Self check-in"", ""Dryer"", ""Refrigerator"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Free street parking"", ""Heating"", ""Dedicated workspace"", ""Oven"", ""Smoke alarm"", ""Washer"", ""Essentials"", ""Pets allowed"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water"", ""Lockbox"", ""Kitchen"", ""Air conditioning"", ""TV with standard cable""]",$135.00,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,11,41,71,132,9,1,0,2014-01-18,2022-10-03,4.78,4.89,4.89,4.89,4.78,4.44,4.56,t,27,26,0,0,0.08,POINT (-73.94056 40.72531)
622358110058121837,https://www.airbnb.com/rooms/622358110058121837,2023-12-04,174792040,2018-02-22,within an hour,100%,98%,f,2693.0,8863.0,"['email', 'phone']",t,t,Manhattan,Entire serviced apartment,Entire home/apt,4,,1 bath,,2.0,"[""Building staff"", ""Extra pillows and blankets"", ""Shampoo"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Fire extinguisher"", ""Iron"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""First aid kit"", ""Air conditioning"", ""Heating"", ""Essentials"", ""Coffee maker"", ""Smoke alarm"", ""Hot water"", ""TV""]",$100.00,1,1125,1.0,1.0,1.0,1125.0,1.0,347.6,10,38,65,249,9,9,2,2022-12-10,2023-11-27,3.67,3.56,4.0,3.89,3.89,4.11,3.89,t,131,47,84,0,0.75,POINT (-73.9873 40.75937)
954977821157428078,https://www.airbnb.com/rooms/954977821157428078,2024-09-04,1140882,2011-09-11,within an hour,100%,100%,f,2.0,9.0,"['email', 'phone']",t,t,Brooklyn,Private room in home,Private room,2,1.0,1 private bath,1.0,0.0,"[""Coffee maker: pour-over coffee"", ""Cleaning products"", ""Mini fridge"", ""Portable fans"", ""Refrigerator"", ""Ceiling fan"", ""Long term stays allowed"", ""Books and reading material"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Free street parking"", ""Iron"", ""Private entrance"", ""Fire extinguisher"", ""Laundromat nearby"", ""Microwave"", ""Essentials"", ""Central heating"", ""Bed linens"", ""Hangers"", ""Dishes and silverware"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""First aid kit"", ""Luggage dropoff allowed"", ""Blender"", ""Wifi""]",$88.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,270,9,8,0,2023-08-20,2023-10-31,4.33,4.67,3.78,4.56,4.89,4.89,4.56,t,2,0,2,0,0.71,POINT (-73.97765969999999 40.6893531)
966708683760171461,https://www.airbnb.com/rooms/966708683760171461,2023-12-04,516081263,2023-05-22,within an hour,100%,53%,f,1.0,1.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,6,,1 bath,,3.0,"[""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Private entrance"", ""Carbon monoxide alarm"", ""Essentials"", ""Cooking basics"", ""Microwave"", ""Coffee maker"", ""Refrigerator"", ""Toaster"", ""Stove"", ""Bathtub"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""TV"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens""]",$500.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,27,27,27,274,0,0,0,,,,,,,,,,f,1,1,0,0,,POINT (-73.9912 40.7621)
823403018504800609,https://www.airbnb.com/rooms/823403018504800609,2024-09-05,338163142,2020-02-22,,,86%,t,2.0,3.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Cleaning products"", ""Sun loungers"", ""Hammock"", ""TV"", ""Smoke alarm"", ""Window AC unit"", ""Coffee maker: espresso machine, french press, pour-over coffee"", ""Cooking basics"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Coffee"", ""Outdoor dining area"", ""Hot water kettle"", ""Refrigerator"", ""Books and reading material"", ""Backyard"", ""Clothing storage: dresser"", ""Safe"", ""Kitchen"", ""Hair dryer"", ""Herbal Essence shampoo"", ""Hot water"", ""Room-darkening shades"", ""Iron"", ""BBQ grill"", ""Free street parking"", ""Fire extinguisher"", ""Wine glasses"", ""Laundromat nearby"", ""Essentials"", ""Central heating"", ""Gas stove"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Freezer"", ""Bidet"", ""Dishes and silverware"", ""Dedicated workspace"", ""Bathtub"", ""Baking sheet"", ""Lockbox"", ""Wifi"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Self check-in"", ""First aid kit"", ""Aussie conditioner"", ""Dove body soap"", ""Board games"", ""Blender"", ""Portable air conditioning""]",$150.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,4,34,64,338,24,9,1,2023-02-25,2024-09-01,4.92,5.0,4.79,4.96,4.88,4.54,4.75,f,1,1,0,0,1.29,POINT (-73.93548687447537 40.69205961557048)
15746736,https://www.airbnb.com/rooms/15746736,2024-09-05,101772343,2016-10-29,within a few hours,100%,67%,t,2.0,2.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Dishwasher"", ""Clothing storage: closet"", ""Elevator"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Heating"", ""Outdoor furniture"", ""Outdoor dining area"", ""Free dryer \u2013 In unit"", ""Refrigerator"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Room-darkening shades"", ""Free street parking"", ""Iron"", ""Microwave"", ""Essentials"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hangers"", ""Shampoo"", ""Dishes and silverware"", ""Oven"", ""32 inch HDTV"", ""Extra pillows and blankets"", ""GE stainless steel gas stove"", ""Coffee maker"", ""Air conditioning"", ""Wifi""]",$165.00,59,730,59.0,59.0,730.0,730.0,59.0,730.0,0,19,49,77,19,1,0,2017-04-30,2023-12-26,4.89,4.95,4.84,5.0,4.89,5.0,4.79,f,1,1,0,0,0.21,POINT (-73.9541 40.71749)
963773966292620983,https://www.airbnb.com/rooms/963773966292620983,2024-04-07,471970176,2022-07-28,within a few hours,100%,60%,f,1.0,10.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Air conditioning"", ""Fire extinguisher"", ""Coffee maker"", ""Bathtub"", ""Carbon monoxide alarm"", ""Hangers"", ""TV"", ""Private entrance"", ""Bed linens"", ""Hot water"", ""Stove"", ""Smoke alarm"", ""Heating"", ""Cleaning products"", ""Wifi"", ""Host greets you"", ""Refrigerator"", ""Oven"", ""Microwave"", ""Kitchen""]",$180.00,3,1125,3.0,10.0,1125.0,1125.0,9.3,1125.0,20,37,57,331,4,4,2,2024-02-20,2024-03-22,4.5,4.33,4.33,4.33,4.67,5.0,4.33,f,1,1,0,0,2.5,POINT (-73.97258 40.78484)
1084778547408123665,https://www.airbnb.com/rooms/1084778547408123665,2024-09-04,502294991,2023-02-22,within an hour,97%,97%,f,6.0,7.0,"['email', 'phone']",t,t,Manhattan,Shared room in hostel,Shared room,10,1.0,1 shared bath,1.0,10.0,"[""Kitchen"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Smoke alarm"", ""First aid kit"", ""Host greets you"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Wifi""]",$65.00,1,1125,1.0,1.0,1.0,1125.0,1.0,141.5,3,14,44,312,10,10,1,2024-03-20,2024-08-08,4.1,4.7,4.0,5.0,4.5,4.7,4.5,f,6,0,0,6,1.78,POINT (-73.96181 40.79769)
582678773466303522,https://www.airbnb.com/rooms/582678773466303522,2024-09-05,39972598,2015-07-29,within an hour,100%,100%,t,2.0,5.0,"['email', 'phone']",t,t,Brooklyn,Entire townhouse,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Fast wifi \u2013 321 Mbps"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Exterior security cameras on property"", ""Shower gel"", ""Free dryer \u2013 In unit"", ""Refrigerator"", ""Garden view"", ""Drying rack for clothing"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""Iron"", ""Fire extinguisher"", ""Essentials"", ""Central heating"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hangers"", ""Shampoo"", ""Indoor fireplace"", ""Dishes and silverware"", ""Dedicated workspace"", ""Lockbox"", ""Extra pillows and blankets"", ""Self check-in"", ""Coffee maker"", ""Air conditioning"", ""Free parking on premises""]",$110.00,30,60,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,62,11,0,0,2022-04-26,2023-08-05,5.0,4.82,5.0,5.0,5.0,5.0,4.91,t,2,1,1,0,0.38,POINT (-73.908531 40.691574)
661484846516558905,https://www.airbnb.com/rooms/661484846516558905,2024-01-06,366584539,2020-09-08,within an hour,100%,100%,f,2.0,2.0,"['email', 'phone']",t,t,Manhattan,Shared room in rental unit,Shared room,2,,1 shared bath,,1.0,[],$70.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,30,60,90,90,4,1,0,2022-09-27,2023-04-30,4.25,4.5,4.0,4.25,4.25,5.0,3.75,f,2,0,1,1,0.26,POINT (-73.94016 40.81742)
846384445102956787,https://www.airbnb.com/rooms/846384445102956787,2024-05-03,91438143,2016-08-23,a few days or more,33%,,f,1.0,4.0,"['email', 'phone', 'work_email']",t,t,Brooklyn,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""TV"", ""Kitchen"", ""Carbon monoxide alarm"", ""Wifi""]",$165.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,,POINT (-73.9941962124017 40.697447855705285)
